actor,created_at,id,issue_id,issue_number,issue_title,milestone_id,milestone_number,milestone_title,team,type
user1,2017-03-08T08:25:01Z,5453538906,,,,,,,team2,GollumEvent
user1,2017-03-08T08:23:10Z,5453530651,,,,,,,team2,CreateEvent
user1,2017-03-08T08:23:10Z,5453530649,,,,,,,team2,PushEvent
user1,2017-03-08T07:37:57Z,5453346976,,,,,,,team2,PushEvent
user1,2017-03-08T07:37:22Z,5453344712,,,,,,,team2,PushEvent
user1,2017-03-08T07:24:07Z,5453294421,,,,,,,team2,ReleaseEvent
user1,2017-03-08T07:20:50Z,5453282724,,,,,,,team2,CreateEvent
user1,2017-03-08T07:00:08Z,5453207269,,,,,,,team2,PushEvent
user1,2017-03-08T06:59:18Z,5453204366,,,,,,,team2,ReleaseEvent
user1,2017-03-08T06:55:25Z,5453190344,,,,,,,team2,CreateEvent
user1,2017-03-08T06:55:25Z,5453190343,,,,,,,team2,PushEvent
user1,2017-03-08T06:50:02Z,5453171358,,,,,,,team2,CreateEvent
user1,2017-03-08T06:37:44Z,5453127760,,,,,,,team2,PushEvent
user1,2017-03-08T04:52:44Z,5452788111,,,,,,,team2,PushEvent
user1,2017-03-08T04:27:24Z,5452715353,,,,,,,team2,PushEvent
user1,2017-03-08T04:27:23Z,5452715327,,,,,,,team2,PullRequestEvent
user1,2017-03-08T04:24:38Z,5452707072,,,,,,,team2,PullRequestEvent
user1,2017-03-08T04:22:08Z,5452699647,,,,,,,team2,PushEvent
user1,2017-03-08T04:20:53Z,5452695931,,,,,,,team2,PushEvent
user1,2017-03-08T04:03:59Z,5452645786,,,,,,,team2,PushEvent
user1,2017-03-08T04:03:58Z,5452645739,,,,,,,team2,PullRequestEvent
user1,2017-03-08T04:02:57Z,5452642679,,,,,,,team2,PullRequestEvent
user1,2017-03-08T03:58:29Z,5452628070,212631523.0,79.0,App icon and logo,,,,team2,IssuesEvent
user1,2017-03-08T03:54:07Z,5452614007,,,,,,,team2,PushEvent
user1,2017-03-08T02:56:41Z,5452418862,,,,,,,team2,ReleaseEvent
user1,2017-03-08T02:50:24Z,5452395382,,,,,,,team2,CreateEvent
user1,2017-03-08T02:48:44Z,5452389254,,,,,,,team2,DeleteEvent
user1,2017-03-08T02:46:37Z,5452381841,,,,,,,team2,PushEvent
user1,2017-03-08T02:46:36Z,5452381791,,,,,,,team2,PullRequestEvent
user1,2017-03-08T02:46:04Z,5452379783,,,,,,,team2,PullRequestEvent
user1,2017-03-08T02:44:23Z,5452373863,,,,,,,team2,CreateEvent
user1,2017-03-08T02:43:11Z,5452369567,,,,,,,team2,PushEvent
user1,2017-03-08T02:40:25Z,5452359693,,,,,,,team2,DeleteEvent
user1,2017-03-08T02:40:19Z,5452359324,,,,,,,team2,DeleteEvent
user1,2017-03-08T02:40:11Z,5452358864,,,,,,,team2,DeleteEvent
user1,2017-03-08T02:39:05Z,5452354773,,,,,,,team2,DeleteEvent
user1,2017-03-08T02:37:48Z,5452350017,211980860.0,71.0,Release Deployment with Travis,,,,team2,IssuesEvent
user1,2017-03-08T02:37:43Z,5452349639,211980860.0,71.0,Release Deployment with Travis,,,,team2,IssueCommentEvent
user1,2017-03-08T02:29:35Z,5452318438,,,,,,,team2,ReleaseEvent
user1,2017-03-08T02:23:02Z,5452292871,,,,,,,team2,PushEvent
user1,2017-03-08T02:23:02Z,5452292873,,,,,,,team2,CreateEvent
user1,2017-03-08T02:19:31Z,5452278938,,,,,,,team2,ReleaseEvent
user1,2017-03-08T02:15:12Z,5452262431,,,,,,,team2,ReleaseEvent
user1,2017-03-08T02:13:07Z,5452254254,,,,,,,team2,PushEvent
user1,2017-03-08T02:13:07Z,5452254227,,,,,,,team2,CreateEvent
user1,2017-03-08T02:02:35Z,5452212933,,,,,,,team2,PushEvent
user1,2017-03-08T02:02:34Z,5452212906,,,,,,,team2,CreateEvent
user1,2017-03-08T01:54:40Z,5452179487,,,,,,,team2,ReleaseEvent
user1,2017-03-08T01:48:14Z,5452152832,,,,,,,team2,CreateEvent
user3,2017-03-08T01:35:09Z,5452098315,209897103.0,61.0,Testing,,,,team2,IssueCommentEvent
user1,2017-03-08T01:32:25Z,5452086667,,,,,,,team2,PushEvent
user1,2017-03-08T01:18:50Z,5452028699,,,,,,,team2,PushEvent
user2,2017-03-07T23:01:47Z,5451377282,208674556.0,48.0,Add phrases and proper instructions for voice enrollment,2309836.0,6.0,Testing and debugging,team2,IssuesEvent
user2,2017-03-07T23:01:47Z,5451377274,208674556.0,48.0,Add phrases and proper instructions for voice enrollment,2309836.0,6.0,Testing and debugging,team2,IssueCommentEvent
user2,2017-03-07T23:01:20Z,5451374583,208332723.0,38.0,Optimize the app to run faster,2309836.0,6.0,Testing and debugging,team2,IssuesEvent
user2,2017-03-07T23:01:04Z,5451372877,208332712.0,37.0,Make the App UI prettier,2309836.0,6.0,Testing and debugging,team2,IssuesEvent
user2,2017-03-07T22:57:22Z,5451350907,,,,,,,team2,PushEvent
user2,2017-03-07T22:49:14Z,5451302560,,,,,,,team2,PushEvent
user2,2017-03-07T22:49:13Z,5451302434,,,,,,,team2,PullRequestEvent
user2,2017-03-07T22:49:08Z,5451301897,,,,,,,team2,PullRequestEvent
user2,2017-03-07T22:48:20Z,5451297230,,,,,,,team2,PushEvent
user2,2017-03-07T22:42:10Z,5451260661,,,,,,,team2,PushEvent
user2,2017-03-07T22:42:10Z,5451260588,,,,,,,team2,PullRequestEvent
user2,2017-03-07T22:42:05Z,5451260095,,,,,,,team2,PullRequestEvent
user2,2017-03-07T22:41:50Z,5451258721,,,,,,,team2,PushEvent
user2,2017-03-07T22:31:19Z,5451194584,,,,,,,team2,PushEvent
user2,2017-03-07T22:31:18Z,5451194517,,,,,,,team2,PullRequestEvent
user2,2017-03-07T22:26:21Z,5451163209,209897103.0,61.0,Testing,,,,team2,IssueCommentEvent
user2,2017-03-07T22:24:37Z,5451152338,208332712.0,37.0,Make the App UI prettier,2309836.0,6.0,Testing and debugging,team2,IssueCommentEvent
user2,2017-03-07T22:23:35Z,5451145885,209891264.0,59.0,Crash in voice enrollment,2332067.0,7.0,Demo day,team2,IssuesEvent
user2,2017-03-07T22:23:35Z,5451145879,209891264.0,59.0,Crash in voice enrollment,2332067.0,7.0,Demo day,team2,IssueCommentEvent
user2,2017-03-07T22:23:08Z,5451143001,,,,,,,team2,PullRequestEvent
user2,2017-03-07T22:22:51Z,5451141311,,,,,,,team2,PushEvent
user2,2017-03-07T22:15:55Z,5451096567,,,,,,,team2,PushEvent
user2,2017-03-07T22:15:54Z,5451096512,,,,,,,team2,PullRequestEvent
user2,2017-03-07T22:02:18Z,5451007980,,,,,,,team2,PullRequestEvent
user2,2017-03-07T22:02:04Z,5451006092,,,,,,,team2,PushEvent
user2,2017-03-07T21:05:52Z,5450633579,,,,,,,team2,PushEvent
user2,2017-03-07T20:07:25Z,5450257318,,,,,,,team2,PushEvent
user2,2017-03-07T20:07:24Z,5450257261,,,,,,,team2,PullRequestEvent
user2,2017-03-07T19:58:56Z,5450201297,,,,,,,team2,PullRequestEvent
user2,2017-03-07T19:58:14Z,5450196701,,,,,,,team2,PushEvent
user2,2017-03-07T19:53:11Z,5450161459,,,,,,,team2,PushEvent
user2,2017-03-07T19:03:25Z,5449822616,,,,,,,team2,PushEvent
user2,2017-03-07T19:03:25Z,5449822546,,,,,,,team2,PullRequestEvent
user2,2017-03-07T18:55:35Z,5449769607,,,,,,,team2,PullRequestEvent
user2,2017-03-07T18:55:14Z,5449767351,,,,,,,team2,PushEvent
user2,2017-03-07T18:50:59Z,5449738968,,,,,,,team2,PushEvent
user2,2017-03-07T18:46:03Z,5449706680,,,,,,,team2,PushEvent
user2,2017-03-07T18:18:51Z,5449525867,,,,,,,team2,PushEvent
user1,2017-03-07T17:21:30Z,5449140852,,,,,,,team2,GollumEvent
user1,2017-03-06T18:51:52Z,5441760362,209897103.0,61.0,Testing,,,,team2,IssueCommentEvent
user1,2017-03-05T20:27:39Z,5435860291,211980860.0,71.0,Release Deployment with Travis,,,,team2,IssuesEvent
user1,2017-03-05T20:23:53Z,5435852066,,,,,,,team2,PushEvent
user1,2017-03-05T20:23:12Z,5435850623,,,,,,,team2,PushEvent
user1,2017-03-05T20:23:11Z,5435850606,,,,,,,team2,PullRequestEvent
user1,2017-03-05T20:18:34Z,5435840450,211967410.0,69.0,Store api keys in travis,,,,team2,IssuesEvent
user1,2017-03-05T20:18:34Z,5435840447,211967410.0,69.0,Store api keys in travis,,,,team2,IssueCommentEvent
user1,2017-03-05T20:15:53Z,5435834661,,,,,,,team2,PullRequestEvent
user1,2017-03-05T20:14:33Z,5435831749,,,,,,,team2,PushEvent
user1,2017-03-05T19:26:46Z,5435728849,,,,,,,team2,PushEvent
user1,2017-03-05T18:54:08Z,5435664074,,,,,,,team2,PushEvent
user1,2017-03-05T18:33:34Z,5435624110,,,,,,,team2,PushEvent
user1,2017-03-05T18:21:07Z,5435599592,,,,,,,team2,PushEvent
user1,2017-03-05T18:05:21Z,5435569802,,,,,,,team2,PushEvent
user1,2017-03-05T17:55:43Z,5435549764,,,,,,,team2,PushEvent
user1,2017-03-05T17:48:21Z,5435534665,,,,,,,team2,PushEvent
user1,2017-03-05T17:14:41Z,5435468657,211891082.0,64.0,Store api keys in gradle,,,,team2,IssuesEvent
user1,2017-03-05T17:14:27Z,5435468211,211967410.0,69.0,Store api keys in travis,,,,team2,IssuesEvent
user1,2017-03-05T17:06:08Z,5435450935,211902226.0,65.0,Intergrating with travisCI,,,,team2,IssuesEvent
user1,2017-03-05T17:05:40Z,5435450045,211902226.0,65.0,Intergrating with travisCI,,,,team2,IssueCommentEvent
user1,2017-03-05T16:46:39Z,5435412020,,,,,,,team2,PushEvent
user1,2017-03-05T16:46:38Z,5435411996,,,,,,,team2,PullRequestEvent
user1,2017-03-05T16:46:18Z,5435411362,,,,,,,team2,PullRequestEvent
user1,2017-03-05T16:37:45Z,5435394368,,,,,,,team2,PushEvent
user1,2017-03-05T16:31:46Z,5435382156,,,,,,,team2,PushEvent
user1,2017-03-05T16:21:56Z,5435361955,,,,,,,team2,PushEvent
user1,2017-03-05T15:35:10Z,5435264769,,,,,,,team2,PushEvent
user1,2017-03-05T15:20:33Z,5435234293,,,,,,,team2,PushEvent
user1,2017-03-05T15:09:06Z,5435211750,,,,,,,team2,PushEvent
user1,2017-03-05T15:01:41Z,5435197118,,,,,,,team2,PushEvent
user1,2017-03-05T09:15:23Z,5434632084,,,,,,,team2,PushEvent
user1,2017-03-05T09:06:12Z,5434618319,,,,,,,team2,PushEvent
user1,2017-03-05T08:54:54Z,5434601739,,,,,,,team2,PushEvent
user1,2017-03-05T07:07:03Z,5434452555,,,,,,,team2,PushEvent
user1,2017-03-05T07:05:05Z,5434450054,,,,,,,team2,PushEvent
user1,2017-03-05T06:49:05Z,5434430307,,,,,,,team2,PushEvent
user1,2017-03-05T06:37:23Z,5434415451,,,,,,,team2,PushEvent
user1,2017-03-05T06:37:22Z,5434415438,,,,,,,team2,PullRequestEvent
user1,2017-03-05T06:33:27Z,5434409721,,,,,,,team2,PullRequestEvent
user1,2017-03-05T06:31:49Z,5434407416,,,,,,,team2,PushEvent
user1,2017-03-05T06:25:20Z,5434398271,,,,,,,team2,PushEvent
user1,2017-03-05T06:21:18Z,5434393303,,,,,,,team2,PushEvent
user1,2017-03-05T06:12:43Z,5434382431,,,,,,,team2,PushEvent
user1,2017-03-05T06:08:52Z,5434377216,,,,,,,team2,PushEvent
user1,2017-03-05T06:08:52Z,5434377195,,,,,,,team2,PullRequestEvent
user1,2017-03-05T06:08:08Z,5434376179,,,,,,,team2,PullRequestEvent
user1,2017-03-05T06:06:39Z,5434374257,,,,,,,team2,PushEvent
user3,2017-03-05T01:26:06Z,5433996264,211902226.0,65.0,Intergrating with travisCI,,,,team2,IssueCommentEvent
user2,2017-03-04T19:58:33Z,5433444876,211902226.0,65.0,Intergrating with travisCI,,,,team2,IssueCommentEvent
user3,2017-03-04T19:57:04Z,5433441974,211902226.0,65.0,Intergrating with travisCI,,,,team2,IssueCommentEvent
user1,2017-03-04T19:56:25Z,5433440799,211902226.0,65.0,Intergrating with travisCI,,,,team2,IssueCommentEvent
user1,2017-03-04T19:55:48Z,5433439583,211902226.0,65.0,Intergrating with travisCI,,,,team2,IssueCommentEvent
user2,2017-03-04T19:54:47Z,5433437561,211902226.0,65.0,Intergrating with travisCI,,,,team2,IssueCommentEvent
user3,2017-03-04T19:52:37Z,5433433708,211902226.0,65.0,Intergrating with travisCI,,,,team2,IssueCommentEvent
user1,2017-03-04T19:51:46Z,5433432223,211902226.0,65.0,Intergrating with travisCI,,,,team2,IssueCommentEvent
user3,2017-03-04T19:46:09Z,5433421994,211902226.0,65.0,Intergrating with travisCI,,,,team2,IssueCommentEvent
user1,2017-03-04T19:44:45Z,5433419416,211902226.0,65.0,Intergrating with travisCI,,,,team2,IssueCommentEvent
user1,2017-03-04T19:43:35Z,5433417266,211902226.0,65.0,Intergrating with travisCI,,,,team2,IssuesEvent
user1,2017-03-04T19:22:30Z,5433377316,,,,,,,team2,PushEvent
user1,2017-03-04T19:21:56Z,5433376283,,,,,,,team2,PushEvent
user1,2017-03-04T19:02:45Z,5433340992,211103348.0,63.0,thanks for the feb report,,,,team2,IssuesEvent
user1,2017-03-04T16:57:39Z,5433099812,209897103.0,61.0,Unit Testing,,,,team2,IssueCommentEvent
user1,2017-03-04T16:49:42Z,5433084239,211891082.0,64.0,Store api keys in gradle,,,,team2,IssuesEvent
user1,2017-03-02T01:34:50Z,5416720671,,,,,,,team2,CreateEvent
user1,2017-03-02T01:34:50Z,5416720658,,,,,,,team2,ReleaseEvent
user1,2017-03-01T15:04:18Z,5412661460,,,,,,,team2,WatchEvent
user1,2017-03-01T15:02:18Z,5412646912,209940083.0,62.0,schedule,,,,team2,IssuesEvent
user1,2017-03-01T15:02:18Z,5412646897,209940083.0,62.0,schedule,,,,team2,IssueCommentEvent
timm,2017-03-01T14:51:00Z,5412561225,211103348.0,63.0,thanks for the feb report,,,,team2,IssuesEvent
user1,2017-03-01T02:32:11Z,5409104030,,,,,,,team2,PushEvent
user1,2017-02-26T20:04:36Z,5393458117,,,,,,,team2,PushEvent
user1,2017-02-26T20:03:31Z,5393455648,,,,,,,team2,PushEvent
user1,2017-02-26T20:00:53Z,5393449713,,,,,,,team2,PushEvent
user1,2017-02-26T19:31:27Z,5393387877,,,,,,,team2,PushEvent
user1,2017-02-25T23:30:37Z,5391468378,,,,,,,team2,PushEvent
user1,2017-02-24T05:55:13Z,5383285139,208332712.0,37.0,Make the App UI prettier,2309836.0,6.0,Testing and debugging,team2,IssueCommentEvent
user1,2017-02-24T05:31:42Z,5383214686,209897103.0,61.0,Unit Testing,,,,team2,IssueCommentEvent
user1,2017-02-24T05:23:31Z,5383191348,,,,,,,team2,GollumEvent
user1,2017-02-24T05:21:38Z,5383185912,,,,,,,team2,GollumEvent
user1,2017-02-24T05:20:30Z,5383182399,,,,,,,team2,GollumEvent
user1,2017-02-24T02:06:40Z,5382570980,209940083.0,62.0,schedule,,,,team2,IssuesEvent
user2,2017-02-23T21:59:24Z,5381372647,209897103.0,61.0,Unite Testing,,,,team2,IssuesEvent
user1,2017-02-23T21:37:39Z,5381229469,209891698.0,60.0,Profile id in speaker enrollment,2309836.0,6.0,Testing and debugging,team2,IssuesEvent
user1,2017-02-23T21:35:49Z,5381217254,209891264.0,59.0,Crash in voice enrollment,2332067.0,7.0,Demo day,team2,IssuesEvent
user3,2017-02-23T20:46:26Z,5380897244,206252623.0,5.0,MagicLink issues,2309836.0,6.0,Testing and debugging,team2,IssuesEvent
user3,2017-02-23T20:45:37Z,5380892191,206255960.0,9.0,Adding timing module for fingerprint auth,2309836.0,6.0,Testing and debugging,team2,IssuesEvent
user3,2017-02-23T20:45:28Z,5380891152,206256167.0,10.0,Add timing module to MagicLink,2309836.0,6.0,Testing and debugging,team2,IssuesEvent
user3,2017-02-23T20:45:15Z,5380889804,206256354.0,11.0,Add timing module for VoiceDNA auth,2309836.0,6.0,Testing and debugging,team2,IssuesEvent
user1,2017-02-23T20:21:27Z,5380736458,208664751.0,47.0,Separate heavy operations from UI,2309836.0,6.0,Testing and debugging,team2,IssuesEvent
user1,2017-02-23T20:21:27Z,5380736440,208664751.0,47.0,Separate heavy operations from UI,2309836.0,6.0,Testing and debugging,team2,IssueCommentEvent
user2,2017-02-23T19:51:05Z,5380528886,,,,,,,team2,PushEvent
user2,2017-02-23T19:51:04Z,5380528821,,,,,,,team2,PullRequestEvent
user2,2017-02-23T19:50:59Z,5380528360,,,,,,,team2,PullRequestEvent
user2,2017-02-23T19:50:47Z,5380527163,,,,,,,team2,PushEvent
user2,2017-02-23T19:38:23Z,5380442593,,,,,,,team2,PushEvent
user2,2017-02-23T19:38:23Z,5380442497,,,,,,,team2,PullRequestEvent
user2,2017-02-23T19:38:17Z,5380441792,,,,,,,team2,PullRequestEvent
user2,2017-02-23T19:37:57Z,5380439265,,,,,,,team2,PushEvent
user2,2017-02-23T19:12:53Z,5380266391,,,,,,,team2,PushEvent
user2,2017-02-23T19:12:52Z,5380266333,,,,,,,team2,PullRequestEvent
user2,2017-02-23T19:12:47Z,5380265818,,,,,,,team2,PullRequestEvent
user2,2017-02-23T19:12:15Z,5380262178,,,,,,,team2,PushEvent
user2,2017-02-23T18:52:18Z,5380127971,,,,,,,team2,PushEvent
user2,2017-02-23T18:52:18Z,5380127922,,,,,,,team2,PullRequestEvent
user2,2017-02-23T18:52:12Z,5380127313,,,,,,,team2,PullRequestEvent
user2,2017-02-23T18:52:08Z,5380126796,,,,,,,team2,PushEvent
user1,2017-02-23T18:33:37Z,5380004457,,,,,,,team2,PushEvent
user3,2017-02-23T14:26:22Z,5378214262,206252623.0,5.0,MagicLink issues,2309836.0,6.0,Testing and debugging,team2,IssueCommentEvent
user2,2017-02-21T21:54:36Z,5365715928,206252623.0,5.0,MagicLink issues,2309836.0,6.0,Testing and debugging,team2,IssueCommentEvent
user2,2017-02-21T21:53:19Z,5365707614,,,,,,,team2,PushEvent
user2,2017-02-21T21:53:19Z,5365707556,,,,,,,team2,PullRequestEvent
user2,2017-02-21T21:53:13Z,5365706995,,,,,,,team2,PullRequestEvent
user2,2017-02-21T21:52:42Z,5365703568,,,,,,,team2,PushEvent
user3,2017-02-21T21:17:05Z,5365469850,207525794.0,24.0,Status update,2309836.0,6.0,Testing and debugging,team2,IssueCommentEvent
user1,2017-02-21T15:20:34Z,5362968072,206252705.0,6.0,VoiceDNA issues,2309836.0,6.0,Testing and debugging,team2,IssuesEvent
user1,2017-02-21T15:20:34Z,5362968022,206252705.0,6.0,VoiceDNA issues,2309836.0,6.0,Testing and debugging,team2,IssueCommentEvent
user1,2017-02-21T15:19:03Z,5362956423,208674556.0,48.0,Add phrases and proper instructions for voice enrollment,2309836.0,6.0,Testing and debugging,team2,IssueCommentEvent
user3,2017-02-21T14:48:37Z,5362725704,208674556.0,48.0,Add phrases and proper instructions for voice enrollment,2309836.0,6.0,Testing and debugging,team2,IssueCommentEvent
user3,2017-02-21T13:56:37Z,5362361768,206252705.0,6.0,VoiceDNA issues,2309836.0,6.0,Testing and debugging,team2,IssueCommentEvent
user3,2017-02-21T13:55:41Z,5362355483,206252135.0,4.0,Fingerprint authentication issues,2309836.0,6.0,Testing and debugging,team2,IssuesEvent
user3,2017-02-21T13:55:41Z,5362355472,206252135.0,4.0,Fingerprint authentication issues,2309836.0,6.0,Testing and debugging,team2,IssueCommentEvent
user1,2017-02-21T04:18:58Z,5359656465,,,,,,,team2,PushEvent
user2,2017-02-21T03:16:35Z,5359467546,208801504.0,50.0,App crashes ,2309836.0,6.0,Testing and debugging,team2,IssueCommentEvent
user2,2017-02-21T03:14:53Z,5359462365,,,,,,,team2,PushEvent
user2,2017-02-21T03:14:53Z,5359462325,,,,,,,team2,PullRequestEvent
user2,2017-02-21T03:14:47Z,5359462065,,,,,,,team2,PullRequestEvent
user2,2017-02-21T03:14:25Z,5359460966,,,,,,,team2,PushEvent
user2,2017-02-21T03:13:29Z,5359457943,206252623.0,5.0,MagicLink issues,2309836.0,6.0,Testing and debugging,team2,IssueCommentEvent
user1,2017-02-21T02:50:55Z,5359384951,,,,,,,team2,PushEvent
user2,2017-02-21T02:42:42Z,5359359128,,,,,,,team2,PushEvent
user2,2017-02-21T02:42:42Z,5359359102,,,,,,,team2,PullRequestEvent
user2,2017-02-21T02:42:36Z,5359358777,,,,,,,team2,PullRequestEvent
user2,2017-02-21T02:41:21Z,5359354851,,,,,,,team2,PushEvent
user2,2017-02-21T02:26:08Z,5359307282,,,,,,,team2,PushEvent
user2,2017-02-21T02:08:13Z,5359248602,,,,,,,team2,PushEvent
user2,2017-02-21T02:08:12Z,5359248568,,,,,,,team2,PullRequestEvent
user2,2017-02-21T02:08:06Z,5359248249,,,,,,,team2,PullRequestEvent
user2,2017-02-21T02:05:14Z,5359239021,,,,,,,team2,PushEvent
user1,2017-04-13T20:17:07Z,5686583094,210862176.0,18.0,Creating API calls for storing Microsoft cognitive id,,,,team2,IssuesEvent
user1,2017-04-13T20:17:07Z,5686583086,210862176.0,18.0,Creating API calls for storing Microsoft cognitive id,,,,team2,IssueCommentEvent
user3,2017-03-27T02:06:30Z,5567159221,,,,,,,team2,PushEvent
user3,2017-03-27T01:57:11Z,5567131544,,,,,,,team2,PushEvent
user3,2017-03-27T01:51:38Z,5567114868,,,,,,,team2,PushEvent
user3,2017-03-27T01:33:45Z,5567065243,,,,,,,team2,PushEvent
user3,2017-03-27T01:31:05Z,5567057918,217112470.0,24.0,Wrong Magic link,,,,team2,IssuesEvent
user3,2017-03-27T01:31:05Z,5567057915,217112470.0,24.0,Wrong Magic link,,,,team2,IssueCommentEvent
user3,2017-03-27T01:29:33Z,5567053595,,,,,,,team2,PushEvent
user1,2017-03-27T01:21:54Z,5567033187,217112470.0,24.0,Wrong Magic link,,,,team2,IssuesEvent
user1,2017-03-11T23:02:28Z,5476689453,,,,,,,team2,CreateEvent
user3,2017-03-11T22:45:00Z,5476659772,210862176.0,18.0,Creating API calls for storing Microsoft cognitive id,,,,team2,IssueCommentEvent
user1,2017-03-11T20:52:33Z,5476463734,210862176.0,18.0,Creating API calls for storing Microsoft cognitive id,,,,team2,IssueCommentEvent
user3,2017-03-10T14:05:50Z,5470754906,,,,,,,team2,CreateEvent
user3,2017-03-10T14:05:50Z,5470754890,,,,,,,team2,ReleaseEvent
user3,2017-03-10T13:56:24Z,5470695899,210862176.0,18.0,Creating API calls for storing Microsoft cognitive id,,,,team2,IssueCommentEvent
user3,2017-03-10T04:11:25Z,5468095589,212899351.0,19.0,Confirmation mail,2373287.0,1.0,Demo Day,team2,IssuesEvent
user3,2017-03-10T04:11:25Z,5468095585,212899351.0,19.0,Confirmation mail,2373287.0,1.0,Demo Day,team2,IssueCommentEvent
user3,2017-03-10T04:03:44Z,5468071324,,,,,,,team2,PushEvent
user1,2017-03-10T03:41:23Z,5467998627,210862176.0,18.0,Creating API calls for storing Microsoft cognitive id,,,,team2,IssueCommentEvent
user3,2017-03-10T03:35:25Z,5467978775,,,,,,,team2,PushEvent
user3,2017-03-10T03:34:56Z,5467977088,,,,,,,team2,PushEvent
user3,2017-03-10T03:29:59Z,5467959853,,,,,,,team2,PushEvent
user3,2017-03-10T03:24:17Z,5467940564,,,,,,,team2,PushEvent
user3,2017-03-10T03:24:16Z,5467940520,,,,,,,team2,PullRequestEvent
user3,2017-03-10T03:24:09Z,5467940137,,,,,,,team2,PullRequestEvent
user3,2017-03-10T03:23:56Z,5467939355,,,,,,,team2,PushEvent
user1,2017-03-10T03:17:09Z,5467915531,213142248.0,20.0,Database information is public,2373287.0,1.0,Demo Day,team2,IssuesEvent
user3,2017-03-10T03:14:35Z,5467906833,213142248.0,20.0,Database information is public,2373287.0,1.0,Demo Day,team2,IssueCommentEvent
user3,2017-03-10T03:14:27Z,5467906367,,,,,,,team2,PushEvent
user3,2017-03-10T03:14:26Z,5467906344,,,,,,,team2,PullRequestEvent
user3,2017-03-10T03:14:21Z,5467906094,,,,,,,team2,PullRequestEvent
user3,2017-03-10T03:13:38Z,5467903760,,,,,,,team2,PushEvent
user3,2017-03-10T03:12:31Z,5467900030,213142248.0,20.0,Database information is public,2373287.0,1.0,Demo Day,team2,IssueCommentEvent
user1,2017-03-10T03:10:33Z,5467893644,213142248.0,20.0,Database information is public,2373287.0,1.0,Demo Day,team2,IssueCommentEvent
user3,2017-03-10T03:01:44Z,5467863393,,,,,,,team2,PushEvent
user3,2017-03-10T03:01:43Z,5467863345,,,,,,,team2,PullRequestEvent
user3,2017-03-10T03:01:38Z,5467863064,,,,,,,team2,PullRequestEvent
user3,2017-03-10T03:01:28Z,5467862476,213142248.0,20.0,Database information is public,2373287.0,1.0,Demo Day,team2,IssueCommentEvent
user3,2017-03-10T03:00:52Z,5467860088,,,,,,,team2,PushEvent
user1,2017-03-09T19:38:09Z,5465512631,213142248.0,20.0,Database information is public,2373287.0,1.0,Demo Day,team2,IssuesEvent
user1,2017-03-09T00:25:10Z,5459383548,212899351.0,19.0,Confirmation mail,2373287.0,1.0,Demo Day,team2,IssuesEvent
user3,2017-02-28T17:55:23Z,5406554195,210862176.0,18.0,Creating API calls for storing Microsoft cognitive id,,,,team2,IssuesEvent
user1,2017-02-26T21:58:16Z,5393704108,,,,,,,team2,WatchEvent
user1,2017-02-26T19:58:23Z,5393444024,,,,,,,team2,PushEvent
user3,2017-02-23T21:28:30Z,5381169388,209775497.0,17.0,Modify UI for emails for magiclink and user confirmation,,,,team2,IssuesEvent
user3,2017-02-23T21:28:30Z,5381169376,209775497.0,17.0,Modify UI for emails for magiclink and user confirmation,,,,team2,IssueCommentEvent
user3,2017-02-23T14:27:11Z,5378219736,209775497.0,17.0,Modify UI for emails for magiclink and user confirmation,,,,team2,IssuesEvent
user3,2017-02-23T14:25:53Z,5378211117,,,,,,,team2,PushEvent
user3,2017-02-23T14:25:52Z,5378211046,,,,,,,team2,PullRequestEvent
user3,2017-02-23T14:25:47Z,5378210419,,,,,,,team2,PullRequestEvent
user3,2017-02-23T14:22:26Z,5378188874,,,,,,,team2,PushEvent
user3,2017-02-23T13:53:24Z,5378007696,,,,,,,team2,CreateEvent
user3,2017-02-23T13:52:44Z,5378003570,,,,,,,team2,PushEvent
user3,2017-02-20T17:37:01Z,5357186557,,,,,,,team2,PushEvent
user3,2017-02-20T17:37:01Z,5357186514,,,,,,,team2,PullRequestEvent
user3,2017-02-20T17:36:54Z,5357186007,,,,,,,team2,PullRequestEvent
user3,2017-02-20T17:35:49Z,5357180068,208800315.0,14.0,Magic link api call quotes error,,,,team2,IssueCommentEvent
user3,2017-02-20T17:33:35Z,5357168315,208800315.0,14.0,Magic link api call quotes error,,,,team2,IssueCommentEvent
user3,2017-02-20T17:32:51Z,5357164449,,,,,,,team2,PushEvent
user1,2017-02-20T17:28:54Z,5357141999,208800315.0,14.0,Magic link api call quotes error,,,,team2,IssueCommentEvent
user1,2017-02-20T17:27:15Z,5357132457,208800315.0,14.0,Magic link api call quotes error,,,,team2,IssueCommentEvent
user1,2017-02-20T17:07:59Z,5357020077,208800315.0,14.0,Magic link api call quotes error,,,,team2,IssueCommentEvent
user3,2017-02-20T13:22:24Z,5355560387,208800315.0,14.0,Magic link api call quotes error,,,,team2,IssuesEvent
user3,2017-02-20T13:22:24Z,5355560380,208800315.0,14.0,Magic link api call quotes error,,,,team2,IssueCommentEvent
user1,2017-02-20T07:10:40Z,5353701228,208800315.0,14.0,Magic link api call quotes error,,,,team2,IssuesEvent
user3,2017-02-19T00:36:32Z,5350337017,,,,,,,team2,CreateEvent
